mp_id,Formula,IPF,Density,E_above_Hull,G_VRH,K_VRH,Elastic_Anisotropy,poisson_ratio,Y_Modulus
mp-30842,ZrPd3,0.15547813300000002,10.30918215,0.0,79,169,0.09,0.3,205.4
mp-30933,ZrBi,0.142425791,9.71464699,0.0,46,84,0.82,0.27,116.84
mp-31205,Zr3Fe,0.131753707,6.808804434,0.0,36,104,0.17,0.34,96.48
mp-31379,Zr2Sb,0.11273698900000001,7.373274717,0.0,34,106,1.78,0.36,92.48
mp-328,Zr2Ni,0.126146784,7.189329241,0.0,22,122,0.94,0.42,62.48
mp-350,Zr5Te4,0.2162695,7.002343322000001,0.0,36,67,0.41,0.27,91.44
mp-395,ZrAl3,0.09331559800000001,4.08608236,0.0,83,103,0.06,0.18,195.88
mp-485,ZrNi3,0.14725244099999998,8.426584388,0.0,70,170,0.13,0.32,184.8
mp-504594,ZrBr,0.10583147300000001,5.425263687999999,0.0,6,19,3813.07,0.36,16.32
mp-543001,Zr5Sn4,0.11270655800000001,7.607774276000001,0.0,62,104,0.03,0.25,155.0
mp-556,ZrNi,0.129591324,7.39640909,0.0,35,138,3.93,0.38,96.6
mp-568992,ZrIr,0.12148884199999999,12.59589936,0.0,65,187,0.47,0.34,174.2
mp-569671,ZrSb,0.10974159800000001,7.671287401,0.0,58,104,0.23,0.26,146.16
mp-569833,Zr2Ga,0.11619328400000001,6.78835122,0.0,47,107,0.79,0.31,123.14
mp-570276,ZrZn,0.147455995,6.949384276,0.0,47,108,1.39,0.31,123.14
mp-570506,ZrI2,0.18657161600000002,5.355360291,0.0,8,9,98.54,0.17,18.72
mp-570578,ZrIn3,0.142602324,7.874312177,0.0,48,72,0.57,0.23,118.08
mp-570684,ZrOs2,0.101812076,15.28262659,0.0,94,265,0.15,0.34,251.92
mp-571279,ZrI2,0.187784498,5.390174918,0.11590166699999999,8,11,114.67,0.22,19.52
mp-571664,Zr2Rh,0.11648151400000001,7.817082939,0.0,9,126,13.34,0.47,26.46
mp-605,ZrTe5,0.215718288,5.444927829,0.0,6,11,-31.17,0.29,15.48
mp-628,Zr2Co,0.129319477,7.1707708960000005,0.0,20,107,2.17,0.41,56.4
mp-669917,ZrRh,0.118681471,8.702258123,0.0,48,156,0.3,0.36,130.56
mp-675,ZrW2,0.114255257,13.52058797,0.0,87,215,0.06,0.32,229.68
mp-697179,ZrH,0.100850804,5.797300798999999,0.24739250000000002,24,114,13.02,0.4,67.2
mp-755328,ZrSn2,0.10725526199999999,7.8519057839999995,0.0,55,87,0.58,0.24,136.4
mp-7859,ZrS,0.15195482800000001,5.636888722999999,0.0,44,119,3.24,0.34,117.92
mp-864889,ZrZn3,0.17042457,7.245114221000001,0.0,39,100,0.42,0.33,103.74
mp-893,ZrSi,0.09332632699999999,5.5626509,0.0,93,141,0.36,0.23,228.78
mp-903,ZrCr2,0.21102895800000002,7.109106916,0.0,56,181,0.03,0.36,152.32
mp-929,ZrCo2,0.15680771699999999,8.422444008,0.0,76,164,0.03,0.3,197.6
mp-972228,Zr3As2,0.101367624,6.85368351,0.0,61,126,0.48,0.29,157.38
mp-977585,Zr3Tl,0.19763284,8.763011599,0.0,60,121,0.53,0.29,154.8
mp-979,ZrSb2,0.09955384699999999,7.423378603,0.0,50,81,0.11,0.24,124.0
mp-9921,ZrS3,0.121847515,3.3773766739999997,0.0,11,21,32.12,0.27,27.94
mp-10200,ZrBeSi,0.094995334,4.8377254810000005,0.0,116,138,0.11,0.17,271.44
mp-1025456,CaZrF6,0.110079996,2.5365237919999997,0.0,23,57,6.89,0.32,60.72
mp-1029267,CaZrN2,0.20259179600000002,4.887887678,0.0,123,162,0.07,0.2,295.2
mp-1029580,Sr4ZrN4,0.24961296100000002,4.545152764,0.0,29,71,1.4,0.32,76.56
mp-10311,ZrVGe,0.12744915,6.9453966639999996,0.0,72,146,2.65,0.29,185.76
mp-10706,ZrRu3C,0.09278447699999999,9.774537371000001,0.0,157,257,0.1,0.25,392.5
mp-11366,ZrZnCu2,0.16840644,7.826255815,0.0,43,122,1.02,0.34,115.24
mp-12760,Zr6Al2Co,0.111969945,5.999277823,0.0,51,106,0.01,0.29,131.58
mp-12951,ZrGaAu,0.16958185899999997,10.46106834,0.0,62,125,0.16,0.29,159.96
mp-13946,Rb2ZrF6,0.296969035,3.725273347,0.0,10,22,0.31,0.3,26.0
mp-15985,Zr3(Cu2Ge)2,0.145052489,7.700253096,0.0,71,133,0.47,0.27,180.34
mp-20004,Zr2InC,0.11973004400000001,6.892760851,0.0,82,119,0.1,0.22,200.08
mp-20147,ZrMnP,0.10175098199999999,6.646876783,0.0,111,175,0.25,0.24,275.28
mp-20744,ZrInNi2,0.151599598,8.536058956,0.0,51,139,0.58,0.34,136.68
mp-20892,ZrFeP,0.14112125,7.004553603,0.0,119,202,0.13,0.25,297.5
mp-29153,Zr2NiP,0.11436099300000001,6.691111905,0.0,83,152,0.16,0.27,210.82
mp-29658,ZrNiH3,0.108895997,6.3405863039999995,0.0,66,151,0.52,0.31,172.92
mp-30019,ZrCu2Te3,0.22521032600000002,6.521758271,0.0,21,39,0.37,0.27,53.34
mp-30183,ZrAl5Ni2,0.10603612,4.838724775,0.0,84,120,0.09,0.22,204.96
mp-3104,BaZrN2,0.248182065,5.679937354,0.0,40,100,1.48,0.32,105.6
mp-31457,ZrSbRu,0.09773365699999999,8.129977663,0.0,47,136,0.05,0.35,126.9
mp-3208,ZrGeTe,0.20057197699999998,7.1176450120000005,0.0,44,58,4.08,0.2,105.6
mp-3469,ZrNi2Sb,0.131035296,8.502891708,0.0,60,145,0.1,0.32,158.4
mp-3909,ZrAlCo2,0.13783715900000001,6.969839081,0.0,78,161,0.04,0.29,201.24
mp-3938,ZrSiS,0.11947463,4.860704661000001,0.0,86,125,0.28,0.22,209.84
mp-4002,Li2ZrF6,0.16714367300000002,3.459404914,0.0,35,58,0.38,0.25,87.5
mp-4022,Zr2CoSi2,0.105964095,6.125214733,0.0,95,151,0.24,0.24,235.6
mp-4075,TbZrSb,0.117486385,8.043920819,0.0,38,80,0.95,0.3,98.8
mp-4408,Sm2Zr2O7,0.516629302,6.419635082,0.0,87,162,0.0,0.27,220.98
mp-4613,Zr2SnC,0.10734501800000001,7.123121982000001,0.0,80,127,0.08,0.24,198.4
mp-4628,ZrSiSe,0.13538398599999998,5.801912408,0.0,61,85,3.37,0.21,147.62
mp-5025,Zr2CS,0.132640451,6.013909005,0.0,112,165,0.11,0.22,273.28
mp-5068,DyZrSb,0.145991476,8.186241744,0.0,35,83,1.2,0.31,91.7
mp-510456,Zr(MoO4)2,0.36353141,3.371913948,0.0,14,22,5.32,0.24,34.72
mp-541047,ZrAlPd2,0.133764655,8.143435711,0.0,15,147,0.68,0.45,43.5
mp-542791,ZrNCl,0.103487223,4.241729539,0.809023333,12,25,110.07,0.29,30.96
mp-567807,TmZrSb,0.141688793,8.510051747,0.0,35,78,0.78,0.3,91.0
mp-623134,ZrInCu2,0.162779044,8.366624371,0.0,51,117,0.9,0.31,133.62
mp-637771,ZrInNi4,0.159583051,9.032171409,0.0,65,161,0.3,0.32,171.6
mp-638729,Cs2ZrCl6,0.204095561,3.0045161910000004,0.0,4,9,0.23,0.31,10.48
mp-7219,Na2ZrSe3,0.19490014,4.201333807,0.0,22,35,0.26,0.24,54.56
mp-755225,Li8ZrO6,0.558518273,2.909913051,0.676225667,64,94,0.52,0.22,156.16
mp-755895,Ba3Zr2O7,0.527304976,5.8601944989999994,0.0,66,119,0.21,0.27,167.64
mp-7707,Zr(SiNi)2,0.106909749,6.37088899,0.0,82,171,0.16,0.29,211.56
mp-8042,ZrGeO4,0.585039989,5.811092455,0.0,85,202,0.35,0.32,224.4
mp-8219,Zr(CuP)2,0.11128637599999999,5.968639054,0.0,61,129,0.54,0.3,158.6
mp-8418,ZrCoP,0.12478837,7.13404086,0.0,115,193,0.11,0.25,287.5
mp-864897,Zr2CuOs,0.125622439,10.20714223,0.0,46,165,0.97,0.37,126.04
mp-864947,ZrSnRh2,0.121329946,9.827144322999999,0.0,-112,172,-5.48,0.92,-430.08
mp-865536,YbZrRh2,0.158216355,10.77296683,0.0,38,127,0.08,0.36,103.36
mp-865870,LiZr2Os,0.133947036,8.741677972,0.0,50,136,0.07,0.34,134.0
mp-865925,LiZrIr2,0.15112151699999998,12.79022692,0.0,49,158,0.67,0.36,133.28
mp-924129,ZrNiSn,0.115478361,7.623580577999999,0.0,73,152,0.01,0.29,188.34
mp-9289,ZrSnTe,0.18984530800000002,7.535139399,0.0,54,82,0.25,0.23,132.84
mp-977436,ZrAlRu2,0.101429743,8.467488539,0.0,68,202,0.08,0.35,183.6
mp-977443,ZrGeRu2,0.111808625,9.713002821,0.0,89,213,0.05,0.32,234.96
mp-977549,Zr2OsRu,0.109989097,11.07150984,0.0,86,193,0.04,0.31,225.32
mp-990440,Na2ZrO3,0.52591369,3.956541872,0.0,51,82,0.87,0.24,126.48
mp-1014244,ZrZnN2,0.15023699599999998,6.050268482999999,0.0,79,177,0.74,0.31,206.98
mp-1019544,BaZrO3,0.542774847,5.983316906000001,0.049922,88,143,0.06,0.25,220.0
mp-10244,Zr3(CuSi)4,0.119526021,6.394973035,0.0,83,145,0.3,0.26,209.16
mp-1025304,Zr(TiGa2)2,0.12847752,6.540822886,0.0,69,110,0.47,0.24,171.12
mp-10300,ZrMoP,0.109632466,7.477221537,0.0,114,198,0.08,0.26,287.28
mp-11293,ZrCdCu2,0.19283689,8.333554834,0.0,51,115,1.05,0.31,133.62
mp-13542,ZrGeTe4,0.21261420600000003,5.8311298129999996,0.38967166700000005,11,13,4.55,0.18,25.96
mp-16765,Zr2Te2P,0.18487809800000002,5.957328217000001,0.0,18,27,6.24,0.22,43.92
mp-19917,ZrSiTe,0.18314969600000003,6.062738942,0.0,29,35,8.37,0.17,67.86
mp-22522,ZrCuSi,0.11940917599999999,6.4360601410000005,0.0,84,147,0.2,0.26,211.68
mp-27831,Rb2ZrCl6,0.185578147,2.76565662,0.0,5,9,0.4,0.29,12.9
mp-29152,Zr2CoP,0.117918085,6.7288498720000005,0.0,78,154,0.25,0.28,199.68
mp-30147,ZrTiAs,0.120219992,6.6174443929999995,0.0,71,138,0.79,0.28,181.76
mp-3216,Li2ZrN2,0.210051154,4.272989449,0.0,113,132,0.37,0.17,264.42
mp-3346,HoZrSb,0.129408871,8.29952847,0.0,37,75,0.93,0.29,95.46
mp-3519,ZrSO,0.289018293,4.80990996,0.0,50,130,0.0,0.33,133.0
mp-3944,ZrAlNi2,0.12769519699999998,6.7991405689999995,0.0,39,149,0.0,0.38,107.64
mp-4156,Li2ZrO3,0.537793501,4.032147501,0.0,59,101,1.81,0.26,148.68
mp-5137,Zr2SbP,0.098192865,6.490311425,0.0,66,113,0.84,0.25,165.0
mp-540771,BaZrS3,0.196331275,4.220670552,0.0,33,70,0.32,0.3,85.8
mp-540809,Zr2Fe12P7,0.16975722,7.290370077,0.0,127,216,0.09,0.25,317.5
mp-5541,ZrVSi,0.10722313800000001,5.727370857,0.0,60,156,12.15,0.33,159.6
mp-557686,ZrVF6,0.09403148900000001,2.9760449060000003,0.0,32,72,6.26,0.31,83.84
mp-569344,Zr(CoSi)2,0.11438856800000001,6.473514957000001,0.0,109,186,0.07,0.26,274.68
mp-607475,Zr4In5Co2,0.140680757,7.750873048,0.0,53,89,0.16,0.25,132.5
mp-7930,Zr3(Cu2Si)2,0.131675443,6.883905119,0.0,75,138,0.6,0.27,190.5
mp-864896,Zr2CoTc,0.129421134,8.160734344,0.0,69,164,0.21,0.31,180.78
mp-864921,MgZrIr2,0.13611406199999998,12.44632055,0.0,79,178,0.38,0.31,206.98
mp-865868,LiZrRh2,0.147136344,8.088548972,0.0,46,138,0.07,0.35,124.2
mp-8786,Zr2NiAs2,0.10608709300000001,7.300473773999999,0.0,68,139,0.4,0.29,175.44
mp-9381,Zr6FeTe2,0.190944595,7.415098714,0.0,60,114,0.09,0.28,153.6
mp-961687,ZrSnPd,0.11564322699999999,7.995515936,0.0,57,98,0.22,0.26,143.64
mp-961693,ZrInAu,0.162319786,9.634347622,0.0,46,112,0.49,0.32,121.44
mp-961713,ZrSnPt,0.109391807,10.15542847,0.0,87,130,0.02,0.23,214.02
mp-972327,Zr2CoOs,0.12277080000000001,10.34531065,0.0,68,144,0.07,0.3,176.8
mp-974943,HfZrTc2,0.122386736,10.93601616,0.0,67,141,0.32,0.29,172.86
mp-977435,ZrAlRh2,0.115898115,8.407870126,0.0,100,201,-4.92,0.29,258.0
mp-977462,ZrCdAu2,0.233770692,12.64002032,0.0,25,149,13.03,0.42,71.0
mp-977534,ZrNbTc2,0.123039323,9.255031964,0.0,92,246,0.39,0.33,244.72
mp-977537,ZrCdRh2,0.167608291,9.863861657000001,0.0,58,154,0.79,0.33,154.28
mp-977578,Zr2TcPd,0.130350787,8.744586556,0.0,54,156,0.04,0.34,144.72
mp-977582,ZrZnRh2,0.141422343,9.475241412,0.0,61,174,0.63,0.34,163.48
mp-1025165,Zr(VGa2)2,0.127229998,7.144804649,0.0,86,127,0.37,0.22,209.84
mp-1029660,Ca4ZrN4,0.20362912100000002,3.283018873,0.0,41,87,0.64,0.3,106.6
mp-11533,ZrZnNi4,0.158045982,8.345601092999999,0.0,71,167,0.21,0.31,186.02
mp-11583,Zr2SN2,0.138106651,5.411485858,0.0,68,159,0.12,0.31,178.16
mp-12962,Zr6FeSb2,0.12096057800000001,7.276886289,0.0,58,113,0.11,0.28,148.48
mp-20697,ZrNiSb,0.124344506,8.30210439,0.0,54,135,0.29,0.32,142.56
mp-22036,ZrSbPd,0.126292268,8.815969473,0.0,36,128,0.47,0.37,98.64
mp-22150,Zr2InCo2,0.146352512,8.00208265,0.0,53,132,0.25,0.32,139.92
mp-22167,Zr6Ga2Co,0.119587604,6.867478772999999,0.0,50,109,0.0,0.3,130.0
mp-22268,ZrPRu,0.098186941,7.96382365,0.0,108,208,0.1,0.28,276.48
mp-22302,ZrVP,0.11517167699999999,6.212497956,0.0,107,177,0.38,0.25,267.5
mp-23052,ZrIN,0.159289695,4.9678711589999995,0.0,15,19,53.67,0.19,35.7
mp-29135,Zr6CoAs2,0.115038729,7.117220637000001,0.0,67,124,0.09,0.27,170.18
mp-30563,ZrCoSn,0.13038054699999999,8.364350199,0.0,66,138,0.4,0.29,170.28
mp-31438,YZrSb,0.127837124,6.558519163,0.0,41,80,0.77,0.28,104.96
mp-31451,ZrCoBi,0.151825787,9.832643521,0.0,62,117,0.3,0.27,157.48
mp-3834,BaZrO3,0.540492356,5.958155707,0.0,92,149,0.09,0.24,228.16
mp-4387,SrZrO3,0.52198798,5.252253634,0.0,88,146,0.11,0.25,220.0
mp-4500,ZrNbP,0.109448315,6.893886775,0.0,99,174,0.28,0.26,249.48
mp-4571,CaZrO3,0.510173577,4.466539978999999,0.0,85,148,0.05,0.26,214.2
mp-4820,ZrSiO4,0.542160258,4.479509051,0.0,96,203,1.02,0.3,249.6
mp-4878,ZrGeSe,0.152185406,6.867661029,0.0,68,102,0.35,0.23,167.28
mp-4997,ZrGeS,0.1371199,6.003315142000001,0.0,77,119,0.14,0.23,189.42
mp-568592,ZrNCl,0.10244437199999999,4.198985198,0.0,13,24,70.8,0.28,33.28
mp-5723,ZrAlNi,0.11691629199999999,6.078613497999999,0.0,71,138,0.69,0.28,181.76
mp-5848,ErZrSb,0.128306864,8.406905152,0.0,36,72,0.88,0.28,92.16
mp-7544,ZrSiRu,0.093547078,7.550997004,0.0,100,191,0.21,0.28,256.0
mp-7903,Cs2ZrF6,0.32267732,4.127444048,0.0,9,21,0.4,0.31,23.58
mp-8221,ZrAsRu,0.101120005,8.83545515,0.0,84,187,0.04,0.31,220.08
mp-8335,Ba2ZrO4,0.51955256,5.804495178,0.0,56,106,0.23,0.27,142.24
mp-864607,ZrCdPd2,0.181778684,9.548325518,0.0,34,136,2.31,0.39,94.52
mp-864878,ZrAlAu2,0.192158263,11.49569137,0.0,15,135,14.7,0.45,43.5
mp-864907,MgZrPd2,0.146652171,7.684728477,0.0,35,119,0.73,0.37,95.9
mp-864910,MgZrRh2,0.13222625,8.024352151,0.0,67,149,0.01,0.3,174.2
mp-864920,MgZrAu2,0.20279029999999998,11.003227699999998,0.0,32,117,1.55,0.37,87.68
mp-865434,LuZrRu2,0.128666115,10.77647713,0.0,71,157,0.44,0.3,184.6
mp-865866,LiZrPt2,0.150806791,12.12196756,0.0,17,140,5.92,0.44,48.96
mp-865893,LiZr2Tc,0.13865354800000002,6.557078081,0.0,29,115,0.71,0.38,80.04
mp-9463,ZrGeSb,0.108208838,7.361502566,0.0,73,98,0.17,0.2,175.2
mp-977550,ZrScOs2,0.117584412,12.4209096,0.0,83,191,0.05,0.31,217.46
mp-11038,Zr6Al2Fe,0.115935274,5.979508612,0.682306278,48,105,0.0,0.3,124.8
mp-12972,Zr6Sb2Pt,0.11476129199999999,8.182856687000001,0.0,59,119,0.18,0.29,152.22
mp-556536,Na2Zr(CuS2)2,0.188508509,3.866808713,0.0,16,45,8.43,0.34,42.88
mp-865924,LiZrAu2,0.218135429,11.15392461,0.0,11,102,1.79,0.45,31.9
mp-8891,K2Zr(BO3)2,0.5582707020000001,3.208382073,0.0,37,74,4.57,0.29,95.46
mp-9318,KZrCuSe3,0.218962465,4.780797796,0.0,18,23,4.5,0.19,42.84
mp-977545,ZrTc2W,0.12081496800000001,11.85792313,0.0,109,198,0.44,0.27,276.86
mp-9929,ZrCuSiAs,0.104449215,6.538643607000001,0.0,79,137,0.11,0.26,199.08
mp-40143,Cs2KZrOF5,0.38951024799999995,3.9628984739999997,0.0,14,13,0.75,0.09,30.52
